source_id,request_id,url,source_type,title,publisher,retrieval_date,quality_score,relevance_score
src-01586,req-0424,https://industry.example/research/renewable-energy/01586,research report,Renewable Energy: Risk & Exposure update for United States,Market data provider,2025-09-15,90,90
src-01587,req-0284,https://regulator.example/research/telecom/01587,government,Telecom: Technology Adoption update for United Kingdom,Government statistics,2024-08-01,84,98
src-01588,req-0141,https://regulator.example/research/consumer-goods/01588,industry source,Consumer Goods: Product Launches update for Southeast Asia,Company newsroom,2024-11-03,63,56
src-01589,req-0138,https://industry.example/research/generative-ai/01589,industry source,Generative AI: Risk & Exposure update for Europe,Industry association,2024-04-28,74,65
src-01590,req-0489,https://news.example/research/e-commerce/01590,regulatory,E-commerce: Market Growth update for Global,Company filing,2024-09-03,85,64
src-01591,req-0473,https://regulator.example/research/healthcare-technology/01591,company source,Healthcare Technology: Value Leakage update for Europe,Financial press,2025-02-21,93,87
src-01592,req-0485,https://news.example/research/automotive/01592,research report,Automotive: Value Leakage update for Middle East,Investor presentation,2024-08-04,63,87
src-01593,req-0022,https://company.example/research/fintech/01593,industry source,FinTech: Regulation update for Australia,Research publication,2025-04-08,82,72
src-01594,req-0354,https://regulator.example/research/healthcare-technology/01594,company source,Healthcare Technology: Working Capital update for Europe,Company filing,2026-06-01,63,84
src-01595,req-0270,https://news.example/research/banking/01595,company source,Banking: Customer Behavior update for Southeast Asia,Investor presentation,2026-03-21,93,78
src-01596,req-0150,https://regulator.example/research/logistics/01596,news,Logistics: Operational Efficiency update for Global,Company filing,2025-12-03,94,83
src-01597,req-0222,https://research.example/research/generative-ai/01597,company source,Generative AI: Competitor Movement update for Europe,Market data provider,2026-08-17,86,71
src-01598,req-0102,https://gov.example/research/logistics/01598,government,Logistics: Partnerships update for Europe,Government statistics,2024-01-05,62,61
src-01599,req-0056,https://company.example/research/semiconductors/01599,company source,Semiconductors: Value Leakage update for Southeast Asia,Industry association,2026-06-16,63,72
src-01600,req-0158,https://news.example/research/industrial-automation/01600,government,Industrial Automation: Customer Behavior update for Southeast Asia,Company filing,2025-11-25,75,83
src-01601,req-0034,https://news.example/research/e-commerce/01601,industry source,E-commerce: Product Launches update for United Kingdom,Market data provider,2024-12-14,78,93
src-01602,req-0284,https://regulator.example/research/telecom/01602,industry source,Telecom: Operational Efficiency update for United Kingdom,Research publication,2024-01-21,78,81
src-01603,req-0336,https://company.example/research/generative-ai/01603,research report,Generative AI: Operational Efficiency update for Global,Regulatory authority,2025-09-01,74,85
src-01604,req-0428,https://regulator.example/research/automotive/01604,regulatory,Automotive: Working Capital update for Japan,Company newsroom,2026-01-12,66,86
src-01605,req-0028,https://industry.example/research/automotive/01605,government,Automotive: Investment Trends update for United Kingdom,Financial press,2025-03-15,97,73
src-01606,req-0288,https://regulator.example/research/generative-ai/01606,news,Generative AI: Customer Behavior update for India,Government statistics,2026-08-03,69,76
src-01607,req-0291,https://research.example/research/telecom/01607,research report,Telecom: Working Capital update for Japan,Trade publication,2026-05-22,92,81
src-01608,req-0111,https://research.example/research/generative-ai/01608,research report,Generative AI: Risk & Exposure update for Japan,Company newsroom,2026-01-25,76,59
src-01609,req-0255,https://news.example/research/healthcare-technology/01609,government,Healthcare Technology: Investment Trends update for Middle East,Company newsroom,2025-05-10,74,84
src-01610,req-0096,https://gov.example/research/cybersecurity/01610,regulatory,Cybersecurity: Market Growth update for Middle East,Investor presentation,2026-05-11,62,74
src-01611,req-0257,https://research.example/research/industrial-automation/01611,news,Industrial Automation: Regulation update for Canada,Regulatory authority,2025-10-22,74,80
src-01612,req-0102,https://news.example/research/logistics/01612,research report,Logistics: Investment Trends update for Europe,Market data provider,2026-08-11,90,72
src-01613,req-0284,https://research.example/research/telecom/01613,research report,Telecom: Value Leakage update for United Kingdom,Regulatory authority,2024-01-09,84,82
src-01614,req-0048,https://regulator.example/research/logistics/01614,regulatory,Logistics: Competitor Movement update for Middle East,Government statistics,2025-01-06,81,55
src-01615,req-0065,https://industry.example/research/automotive/01615,research report,Automotive: Pricing & Demand update for Global,Company newsroom,2026-07-24,68,66
src-01616,req-0223,https://industry.example/research/cybersecurity/01616,company source,Cybersecurity: Product Launches update for United Kingdom,Financial press,2024-12-18,87,85
src-01617,req-0188,https://company.example/research/consumer-goods/01617,company source,Consumer Goods: Regulation update for United Kingdom,Financial press,2025-07-25,83,82
src-01618,req-0069,https://company.example/research/cybersecurity/01618,news,Cybersecurity: Risk & Exposure update for Japan,Government statistics,2026-03-01,93,80
src-01619,req-0097,https://industry.example/research/banking/01619,news,Banking: Technology Adoption update for Australia,Regulatory authority,2026-05-15,83,92
src-01620,req-0386,https://company.example/research/generative-ai/01620,research report,Generative AI: Pricing & Demand update for Global,Research publication,2025-05-19,83,92
src-01621,req-0152,https://news.example/research/consumer-goods/01621,news,Consumer Goods: Pricing & Demand update for India,Industry association,2024-02-17,91,91
src-01622,req-0437,https://news.example/research/automotive/01622,company source,Automotive: Risk & Exposure update for Europe,Market data provider,2024-06-08,98,58
src-01623,req-0480,https://gov.example/research/fintech/01623,industry source,FinTech: Value Leakage update for United Kingdom,Industry association,2026-01-28,89,60
src-01624,req-0281,https://regulator.example/research/cybersecurity/01624,government,Cybersecurity: Operational Efficiency update for Middle East,Government statistics,2026-06-02,86,58
src-01625,req-0124,https://regulator.example/research/cloud-computing/01625,industry source,Cloud Computing: Operational Efficiency update for Canada,Investor presentation,2026-07-03,78,67
src-01626,req-0049,https://company.example/research/healthcare-technology/01626,regulatory,Healthcare Technology: Market Growth update for Japan,Market data provider,2026-07-22,95,90
src-01627,req-0402,https://company.example/research/cloud-computing/01627,company source,Cloud Computing: Customer Behavior update for Middle East,Industry association,2024-04-23,93,64
src-01628,req-0481,https://company.example/research/electric-vehicles/01628,research report,Electric Vehicles: Supply Chain update for Canada,Market data provider,2025-05-19,73,95
src-01629,req-0452,https://news.example/research/electric-vehicles/01629,research report,Electric Vehicles: Value Leakage update for India,Trade publication,2026-08-18,78,66
src-01630,req-0449,https://gov.example/research/electric-vehicles/01630,government,Electric Vehicles: Technology Adoption update for Middle East,Research publication,2025-01-24,73,94
src-01631,req-0288,https://news.example/research/generative-ai/01631,government,Generative AI: Customer Behavior update for India,Government statistics,2025-05-09,73,75
src-01632,req-0474,https://industry.example/research/cybersecurity/01632,industry source,Cybersecurity: Operational Efficiency update for Australia,Regulatory authority,2025-02-20,63,94
src-01633,req-0243,https://news.example/research/healthcare-technology/01633,research report,Healthcare Technology: Customer Behavior update for United States,Research publication,2026-04-05,70,57
src-01634,req-0073,https://company.example/research/logistics/01634,research report,Logistics: Risk & Exposure update for Middle East,Financial press,2026-07-13,93,57
src-01635,req-0017,https://company.example/research/logistics/01635,research report,Logistics: Working Capital update for Australia,Regulatory authority,2026-07-02,96,55
src-01636,req-0007,https://gov.example/research/healthcare-technology/01636,research report,Healthcare Technology: Market Growth update for Japan,Research publication,2025-04-02,96,98
src-01637,req-0408,https://news.example/research/consumer-goods/01637,regulatory,Consumer Goods: Risk & Exposure update for Europe,Market data provider,2024-11-04,95,63
src-01638,req-0277,https://gov.example/research/fintech/01638,regulatory,FinTech: Risk & Exposure update for Japan,Financial press,2024-01-06,97,69
src-01639,req-0172,https://gov.example/research/electric-vehicles/01639,company source,Electric Vehicles: Technology Adoption update for United States,Financial press,2024-05-13,81,66
src-01640,req-0280,https://industry.example/research/fintech/01640,government,FinTech: Product Launches update for Middle East,Market data provider,2025-05-03,64,99
src-01641,req-0148,https://news.example/research/healthcare-technology/01641,news,Healthcare Technology: Working Capital update for Canada,Investor presentation,2025-02-23,86,73
src-01642,req-0180,https://regulator.example/research/fintech/01642,regulatory,FinTech: Investment Trends update for Canada,Regulatory authority,2024-02-05,76,98
src-01643,req-0452,https://gov.example/research/electric-vehicles/01643,industry source,Electric Vehicles: Investment Trends update for India,Company newsroom,2026-04-21,62,77
src-01644,req-0136,https://regulator.example/research/automotive/01644,company source,Automotive: Competitor Movement update for Japan,Research publication,2026-05-05,73,60
src-01645,req-0065,https://company.example/research/automotive/01645,company source,Automotive: Supply Chain update for Global,Research publication,2024-10-13,98,67
src-01646,req-0485,https://research.example/research/automotive/01646,government,Automotive: Supply Chain update for Middle East,Company newsroom,2026-03-08,74,55
src-01647,req-0429,https://regulator.example/research/banking/01647,company source,Banking: Customer Behavior update for Japan,Industry association,2026-05-25,98,81
src-01648,req-0029,https://regulator.example/research/banking/01648,regulatory,Banking: Pricing & Demand update for Southeast Asia,Market data provider,2026-07-17,63,81
src-01649,req-0046,https://regulator.example/research/banking/01649,company source,Banking: Customer Behavior update for United Kingdom,Company filing,2025-07-19,73,73
src-01650,req-0057,https://company.example/research/cloud-computing/01650,company source,Cloud Computing: Operational Efficiency update for Southeast Asia,Company newsroom,2024-08-20,76,97
src-01651,req-0446,https://industry.example/research/electric-vehicles/01651,regulatory,Electric Vehicles: Market Size update for Global,Government statistics,2026-03-09,86,97
src-01652,req-0410,https://regulator.example/research/telecom/01652,company source,Telecom: Pricing & Demand update for India,Trade publication,2026-02-18,90,59
src-01653,req-0266,https://company.example/research/logistics/01653,company source,Logistics: Pricing & Demand update for Europe,Regulatory authority,2024-09-04,89,59
src-01654,req-0088,https://research.example/research/cloud-computing/01654,government,Cloud Computing: Pricing & Demand update for Canada,Company filing,2025-07-21,70,97
src-01655,req-0258,https://regulator.example/research/electric-vehicles/01655,government,Electric Vehicles: Operational Efficiency update for Europe,Industry association,2025-11-16,82,81
src-01656,req-0213,https://gov.example/research/logistics/01656,research report,Logistics: Customer Behavior update for Global,Financial press,2025-12-13,70,75
src-01657,req-0482,https://regulator.example/research/consumer-goods/01657,research report,Consumer Goods: Customer Behavior update for India,Government statistics,2025-12-16,81,77
src-01658,req-0238,https://news.example/research/electric-vehicles/01658,government,Electric Vehicles: Partnerships update for Middle East,Investor presentation,2024-12-17,70,77
src-01659,req-0300,https://research.example/research/fintech/01659,news,FinTech: Customer Behavior update for Global,Regulatory authority,2025-06-30,63,82
src-01660,req-0428,https://gov.example/research/automotive/01660,company source,Automotive: Customer Behavior update for Japan,Trade publication,2024-12-04,80,98
src-01661,req-0333,https://regulator.example/research/semiconductors/01661,industry source,Semiconductors: Supply Chain update for Global,Company newsroom,2025-11-17,69,78
src-01662,req-0328,https://regulator.example/research/logistics/01662,industry source,Logistics: Competitor Movement update for India,Research publication,2024-11-13,79,69
src-01663,req-0470,https://company.example/research/generative-ai/01663,news,Generative AI: Working Capital update for Global,Trade publication,2024-10-25,94,73
src-01664,req-0435,https://industry.example/research/semiconductors/01664,research report,Semiconductors: Technology Adoption update for India,Research publication,2026-06-24,80,57
src-01665,req-0234,https://company.example/research/semiconductors/01665,research report,Semiconductors: Competitor Movement update for Canada,Regulatory authority,2026-03-08,63,64
src-01666,req-0423,https://research.example/research/electric-vehicles/01666,company source,Electric Vehicles: Product Launches update for Southeast Asia,Market data provider,2026-02-08,75,92
src-01667,req-0327,https://regulator.example/research/cybersecurity/01667,regulatory,Cybersecurity: Pricing & Demand update for India,Trade publication,2024-01-15,94,73
src-01668,req-0256,https://company.example/research/automotive/01668,research report,Automotive: Operational Efficiency update for Southeast Asia,Financial press,2024-02-23,85,88
src-01669,req-0113,https://gov.example/research/industrial-automation/01669,company source,Industrial Automation: Working Capital update for India,Regulatory authority,2025-11-24,85,70
src-01670,req-0113,https://industry.example/research/industrial-automation/01670,news,Industrial Automation: Investment Trends update for India,Research publication,2026-06-04,81,56
src-01671,req-0038,https://gov.example/research/renewable-energy/01671,industry source,Renewable Energy: Market Size update for Europe,Company filing,2025-06-19,96,81
src-01672,req-0428,https://regulator.example/research/automotive/01672,research report,Automotive: Risk & Exposure update for Japan,Industry association,2025-05-24,69,80
src-01673,req-0029,https://company.example/research/banking/01673,industry source,Banking: Product Launches update for Southeast Asia,Financial press,2024-08-07,79,88
src-01674,req-0141,https://regulator.example/research/consumer-goods/01674,regulatory,Consumer Goods: Operational Efficiency update for Southeast Asia,Research publication,2026-05-27,84,68
src-01675,req-0055,https://news.example/research/cloud-computing/01675,news,Cloud Computing: Supply Chain update for India,Industry association,2024-03-11,69,84
src-01676,req-0299,https://gov.example/research/consumer-goods/01676,company source,Consumer Goods: Regulation update for Middle East,Investor presentation,2026-05-30,98,93
src-01677,req-0463,https://regulator.example/research/automotive/01677,industry source,Automotive: Operational Efficiency update for India,Regulatory authority,2025-11-03,90,82
src-01678,req-0063,https://news.example/research/consumer-goods/01678,industry source,Consumer Goods: Operational Efficiency update for India,Government statistics,2024-01-06,96,71
src-01679,req-0484,https://company.example/research/fintech/01679,news,FinTech: Investment Trends update for Global,Trade publication,2024-03-05,87,58
src-01680,req-0435,https://company.example/research/semiconductors/01680,research report,Semiconductors: Technology Adoption update for India,Research publication,2026-07-23,99,57
src-01681,req-0397,https://industry.example/research/semiconductors/01681,industry source,Semiconductors: Working Capital update for United States,Financial press,2024-05-05,69,98
src-01682,req-0340,https://industry.example/research/consumer-goods/01682,research report,Consumer Goods: Market Size update for Southeast Asia,Market data provider,2025-09-14,68,73
src-01683,req-0284,https://research.example/research/telecom/01683,industry source,Telecom: Market Growth update for United Kingdom,Government statistics,2024-08-28,90,70
src-01684,req-0221,https://news.example/research/telecom/01684,news,Telecom: Partnerships update for United Kingdom,Regulatory authority,2025-01-03,73,57
src-01685,req-0401,https://regulator.example/research/cloud-computing/01685,company source,Cloud Computing: Risk & Exposure update for Australia,Company filing,2024-02-11,99,79
src-01686,req-0253,https://research.example/research/fintech/01686,news,FinTech: Value Leakage update for Southeast Asia,Industry association,2026-01-31,89,87
src-01687,req-0361,https://industry.example/research/consumer-goods/01687,company source,Consumer Goods: Pricing & Demand update for United States,Trade publication,2026-06-02,83,95
src-01688,req-0167,https://research.example/research/e-commerce/01688,government,E-commerce: Technology Adoption update for India,Industry association,2024-10-16,91,80
src-01689,req-0161,https://industry.example/research/cloud-computing/01689,news,Cloud Computing: Operational Efficiency update for United States,Financial press,2025-08-24,99,97
src-01690,req-0001,https://gov.example/research/industrial-automation/01690,company source,Industrial Automation: Product Launches update for Southeast Asia,Government statistics,2025-08-27,71,89
src-01691,req-0275,https://news.example/research/semiconductors/01691,industry source,Semiconductors: Supply Chain update for Middle East,Market data provider,2024-07-05,74,87
src-01692,req-0498,https://gov.example/research/fintech/01692,company source,FinTech: Value Leakage update for Australia,Market data provider,2024-05-14,80,84
src-01693,req-0172,https://industry.example/research/electric-vehicles/01693,government,Electric Vehicles: Market Size update for United States,Trade publication,2024-04-03,94,59
src-01694,req-0326,https://regulator.example/research/cybersecurity/01694,regulatory,Cybersecurity: Pricing & Demand update for Australia,Financial press,2025-12-11,93,92
src-01695,req-0293,https://gov.example/research/e-commerce/01695,government,E-commerce: Product Launches update for Southeast Asia,Trade publication,2026-02-07,91,75
src-01696,req-0384,https://industry.example/research/cybersecurity/01696,industry source,Cybersecurity: Value Leakage update for Canada,Company newsroom,2024-09-01,81,59
src-01697,req-0423,https://regulator.example/research/electric-vehicles/01697,industry source,Electric Vehicles: Value Leakage update for Southeast Asia,Investor presentation,2025-11-23,75,95
src-01698,req-0457,https://news.example/research/consumer-goods/01698,regulatory,Consumer Goods: Investment Trends update for Southeast Asia,Investor presentation,2024-06-12,65,98
src-01699,req-0169,https://regulator.example/research/healthcare-technology/01699,news,Healthcare Technology: Technology Adoption update for Middle East,Regulatory authority,2025-04-29,93,90
src-01700,req-0411,https://industry.example/research/generative-ai/01700,research report,Generative AI: Technology Adoption update for Japan,Company newsroom,2025-05-17,92,80
src-01701,req-0277,https://news.example/research/fintech/01701,regulatory,FinTech: Partnerships update for Japan,Trade publication,2026-07-14,84,87
src-01702,req-0058,https://regulator.example/research/consumer-goods/01702,news,Consumer Goods: Pricing & Demand update for Global,Company newsroom,2024-04-24,74,73
src-01703,req-0256,https://regulator.example/research/automotive/01703,company source,Automotive: Supply Chain update for Southeast Asia,Trade publication,2025-03-08,79,58
src-01704,req-0137,https://research.example/research/healthcare-technology/01704,research report,Healthcare Technology: Value Leakage update for Canada,Company newsroom,2025-08-28,72,73
src-01705,req-0345,https://industry.example/research/semiconductors/01705,research report,Semiconductors: Investment Trends update for United States,Company newsroom,2026-04-04,72,74
src-01706,req-0410,https://company.example/research/telecom/01706,research report,Telecom: Customer Behavior update for India,Financial press,2026-01-16,64,57
src-01707,req-0134,https://news.example/research/cloud-computing/01707,industry source,Cloud Computing: Supply Chain update for Europe,Trade publication,2026-05-17,84,87
src-01708,req-0101,https://industry.example/research/cloud-computing/01708,regulatory,Cloud Computing: Customer Behavior update for India,Market data provider,2026-06-23,89,84
src-01709,req-0056,https://news.example/research/semiconductors/01709,government,Semiconductors: Competitor Movement update for Southeast Asia,Company filing,2025-06-21,83,67
src-01710,req-0449,https://news.example/research/electric-vehicles/01710,regulatory,Electric Vehicles: Technology Adoption update for Middle East,Regulatory authority,2024-01-14,80,64
src-01711,req-0105,https://regulator.example/research/renewable-energy/01711,industry source,Renewable Energy: Regulation update for Japan,Regulatory authority,2025-04-26,86,98
src-01712,req-0424,https://regulator.example/research/renewable-energy/01712,research report,Renewable Energy: Technology Adoption update for United States,Government statistics,2024-10-19,62,65
src-01713,req-0305,https://news.example/research/industrial-automation/01713,research report,Industrial Automation: Regulation update for Canada,Government statistics,2024-03-16,73,75
src-01714,req-0080,https://industry.example/research/logistics/01714,news,Logistics: Customer Behavior update for Europe,Investor presentation,2024-07-12,97,62
src-01715,req-0172,https://regulator.example/research/electric-vehicles/01715,company source,Electric Vehicles: Technology Adoption update for United States,Trade publication,2026-04-25,65,87
src-01716,req-0333,https://regulator.example/research/semiconductors/01716,company source,Semiconductors: Customer Behavior update for Global,Trade publication,2024-01-16,77,76
src-01717,req-0325,https://industry.example/research/cybersecurity/01717,news,Cybersecurity: Operational Efficiency update for India,Investor presentation,2024-10-12,72,63
src-01718,req-0184,https://regulator.example/research/industrial-automation/01718,government,Industrial Automation: Technology Adoption update for Canada,Company filing,2024-03-27,73,61
src-01719,req-0354,https://regulator.example/research/healthcare-technology/01719,regulatory,Healthcare Technology: Working Capital update for Europe,Market data provider,2024-02-27,94,79
src-01720,req-0322,https://regulator.example/research/banking/01720,news,Banking: Value Leakage update for Global,Trade publication,2026-02-20,90,62
src-01721,req-0139,https://news.example/research/electric-vehicles/01721,research report,Electric Vehicles: Competitor Movement update for Global,Trade publication,2024-08-31,91,91
src-01722,req-0458,https://gov.example/research/generative-ai/01722,research report,Generative AI: Regulation update for Middle East,Investor presentation,2025-03-02,83,68
src-01723,req-0084,https://research.example/research/automotive/01723,news,Automotive: Supply Chain update for United Kingdom,Industry association,2025-11-07,85,80
src-01724,req-0315,https://industry.example/research/consumer-goods/01724,government,Consumer Goods: Operational Efficiency update for Middle East,Trade publication,2026-08-11,90,93
src-01725,req-0500,https://research.example/research/telecom/01725,news,Telecom: Operational Efficiency update for United Kingdom,Company newsroom,2026-08-05,94,83
src-01726,req-0077,https://company.example/research/automotive/01726,industry source,Automotive: Regulation update for Southeast Asia,Research publication,2024-02-07,65,55
src-01727,req-0255,https://regulator.example/research/healthcare-technology/01727,government,Healthcare Technology: Pricing & Demand update for Middle East,Industry association,2024-11-14,65,57
src-01728,req-0337,https://company.example/research/generative-ai/01728,industry source,Generative AI: Technology Adoption update for Canada,Regulatory authority,2026-05-20,66,70
src-01729,req-0462,https://news.example/research/cloud-computing/01729,research report,Cloud Computing: Pricing & Demand update for Southeast Asia,Trade publication,2024-09-13,64,85
src-01730,req-0258,https://gov.example/research/electric-vehicles/01730,company source,Electric Vehicles: Market Size update for Europe,Research publication,2024-03-31,66,58
src-01731,req-0176,https://research.example/research/generative-ai/01731,company source,Generative AI: Competitor Movement update for Southeast Asia,Investor presentation,2024-08-20,62,89
src-01732,req-0229,https://company.example/research/banking/01732,government,Banking: Market Size update for Japan,Research publication,2025-11-07,88,91
src-01733,req-0350,https://news.example/research/banking/01733,regulatory,Banking: Partnerships update for Canada,Trade publication,2025-01-28,99,95
src-01734,req-0426,https://news.example/research/fintech/01734,industry source,FinTech: Risk & Exposure update for India,Market data provider,2024-07-06,66,95
src-01735,req-0313,https://news.example/research/consumer-goods/01735,industry source,Consumer Goods: Supply Chain update for United Kingdom,Industry association,2024-12-21,67,84
src-01736,req-0091,https://gov.example/research/generative-ai/01736,research report,Generative AI: Investment Trends update for Japan,Research publication,2025-07-24,78,95
src-01737,req-0266,https://gov.example/research/logistics/01737,news,Logistics: Pricing & Demand update for Europe,Industry association,2024-09-18,75,61
src-01738,req-0043,https://research.example/research/generative-ai/01738,regulatory,Generative AI: Risk & Exposure update for Europe,Industry association,2025-07-04,72,78
src-01739,req-0423,https://gov.example/research/electric-vehicles/01739,research report,Electric Vehicles: Risk & Exposure update for Southeast Asia,Trade publication,2025-08-24,90,59
src-01740,req-0019,https://industry.example/research/automotive/01740,regulatory,Automotive: Market Size update for Japan,Company newsroom,2024-06-14,96,98
src-01741,req-0349,https://news.example/research/electric-vehicles/01741,regulatory,Electric Vehicles: Regulation update for Global,Research publication,2026-04-21,99,65
src-01742,req-0336,https://company.example/research/generative-ai/01742,news,Generative AI: Working Capital update for Global,Government statistics,2024-03-03,78,72
src-01743,req-0146,https://company.example/research/telecom/01743,company source,Telecom: Investment Trends update for United States,Industry association,2026-03-06,98,72
src-01744,req-0348,https://research.example/research/telecom/01744,company source,Telecom: Investment Trends update for Europe,Regulatory authority,2025-01-12,65,93
src-01745,req-0040,https://research.example/research/e-commerce/01745,regulatory,E-commerce: Market Growth update for Japan,Research publication,2025-01-31,81,89
src-01746,req-0383,https://regulator.example/research/consumer-goods/01746,research report,Consumer Goods: Value Leakage update for United Kingdom,Government statistics,2026-03-14,71,70
src-01747,req-0269,https://regulator.example/research/automotive/01747,research report,Automotive: Operational Efficiency update for Southeast Asia,Investor presentation,2024-07-25,95,76
src-01748,req-0030,https://industry.example/research/generative-ai/01748,news,Generative AI: Competitor Movement update for Europe,Financial press,2024-11-24,84,71
src-01749,req-0424,https://research.example/research/renewable-energy/01749,government,Renewable Energy: Working Capital update for United States,Company newsroom,2025-05-30,65,63
src-01750,req-0314,https://research.example/research/e-commerce/01750,regulatory,E-commerce: Partnerships update for Global,Company newsroom,2025-03-04,91,95
src-01751,req-0169,https://regulator.example/research/healthcare-technology/01751,government,Healthcare Technology: Customer Behavior update for Middle East,Research publication,2026-08-10,82,97
src-01752,req-0457,https://research.example/research/consumer-goods/01752,company source,Consumer Goods: Pricing & Demand update for Southeast Asia,Financial press,2026-02-12,82,89
src-01753,req-0356,https://regulator.example/research/cybersecurity/01753,company source,Cybersecurity: Risk & Exposure update for Canada,Company newsroom,2025-02-27,99,58
src-01754,req-0077,https://news.example/research/automotive/01754,regulatory,Automotive: Value Leakage update for Southeast Asia,Financial press,2025-12-07,67,56
src-01755,req-0346,https://news.example/research/semiconductors/01755,news,Semiconductors: Market Growth update for Australia,Company filing,2025-02-05,99,63
src-01756,req-0180,https://gov.example/research/fintech/01756,news,FinTech: Technology Adoption update for Canada,Company newsroom,2024-10-02,99,83
src-01757,req-0356,https://industry.example/research/cybersecurity/01757,industry source,Cybersecurity: Market Size update for Canada,Investor presentation,2025-07-02,67,83
src-01758,req-0108,https://regulator.example/research/banking/01758,research report,Banking: Risk & Exposure update for Japan,Research publication,2024-09-22,72,99
src-01759,req-0105,https://research.example/research/renewable-energy/01759,regulatory,Renewable Energy: Customer Behavior update for Japan,Financial press,2024-03-14,83,96
src-01760,req-0177,https://industry.example/research/e-commerce/01760,industry source,E-commerce: Competitor Movement update for Global,Company filing,2025-08-23,64,74
src-01761,req-0144,https://gov.example/research/industrial-automation/01761,research report,Industrial Automation: Partnerships update for India,Investor presentation,2025-10-29,71,77
src-01762,req-0306,https://news.example/research/consumer-goods/01762,regulatory,Consumer Goods: Pricing & Demand update for Southeast Asia,Research publication,2025-12-25,73,97
src-01763,req-0389,https://news.example/research/semiconductors/01763,research report,Semiconductors: Market Growth update for Southeast Asia,Research publication,2026-01-08,78,75
src-01764,req-0164,https://regulator.example/research/renewable-energy/01764,research report,Renewable Energy: Value Leakage update for United Kingdom,Industry association,2024-10-27,99,78
src-01765,req-0013,https://gov.example/research/cloud-computing/01765,industry source,Cloud Computing: Pricing & Demand update for Global,Government statistics,2024-05-25,99,78
src-01766,req-0143,https://company.example/research/banking/01766,news,Banking: Market Growth update for Global,Investor presentation,2024-07-26,76,66
src-01767,req-0032,https://gov.example/research/automotive/01767,regulatory,Automotive: Technology Adoption update for Global,Company newsroom,2025-12-14,99,68
src-01768,req-0425,https://research.example/research/renewable-energy/01768,research report,Renewable Energy: Competitor Movement update for United Kingdom,Company filing,2025-05-29,75,69
src-01769,req-0416,https://news.example/research/fintech/01769,research report,FinTech: Regulation update for Europe,Trade publication,2026-07-20,66,77
src-01770,req-0369,https://industry.example/research/semiconductors/01770,company source,Semiconductors: Value Leakage update for Southeast Asia,Investor presentation,2024-05-07,91,76
src-01771,req-0081,https://company.example/research/generative-ai/01771,news,Generative AI: Working Capital update for Global,Government statistics,2024-12-13,89,55
src-01772,req-0492,https://research.example/research/electric-vehicles/01772,research report,Electric Vehicles: Regulation update for United States,Regulatory authority,2024-08-01,83,64
src-01773,req-0167,https://company.example/research/e-commerce/01773,news,E-commerce: Technology Adoption update for India,Industry association,2024-03-04,97,62
src-01774,req-0179,https://gov.example/research/cybersecurity/01774,regulatory,Cybersecurity: Market Size update for Global,Company filing,2026-05-17,87,72
src-01775,req-0284,https://industry.example/research/telecom/01775,industry source,Telecom: Risk & Exposure update for United Kingdom,Industry association,2024-02-02,63,84
src-01776,req-0141,https://gov.example/research/consumer-goods/01776,company source,Consumer Goods: Regulation update for Southeast Asia,Financial press,2025-05-09,91,67
src-01777,req-0306,https://gov.example/research/consumer-goods/01777,industry source,Consumer Goods: Product Launches update for Southeast Asia,Company newsroom,2025-06-13,88,77
src-01778,req-0413,https://research.example/research/automotive/01778,government,Automotive: Pricing & Demand update for Australia,Industry association,2026-08-14,92,96
src-01779,req-0427,https://industry.example/research/cloud-computing/01779,regulatory,Cloud Computing: Technology Adoption update for Southeast Asia,Investor presentation,2025-11-21,93,76
src-01780,req-0456,https://gov.example/research/cloud-computing/01780,news,Cloud Computing: Supply Chain update for India,Industry association,2025-04-29,95,97
src-01781,req-0499,https://gov.example/research/automotive/01781,research report,Automotive: Product Launches update for United States,Regulatory authority,2024-01-21,91,88
src-01782,req-0334,https://research.example/research/renewable-energy/01782,government,Renewable Energy: Market Growth update for Middle East,Company newsroom,2025-02-07,66,89
src-01783,req-0489,https://regulator.example/research/e-commerce/01783,company source,E-commerce: Value Leakage update for Global,Company newsroom,2025-12-02,72,99
src-01784,req-0111,https://industry.example/research/generative-ai/01784,news,Generative AI: Market Growth update for Japan,Financial press,2025-07-27,65,67
src-01785,req-0049,https://research.example/research/healthcare-technology/01785,news,Healthcare Technology: Technology Adoption update for Japan,Regulatory authority,2025-10-20,76,86
src-01786,req-0338,https://gov.example/research/e-commerce/01786,industry source,E-commerce: Value Leakage update for Canada,Government statistics,2024-03-04,99,88
src-01787,req-0079,https://news.example/research/cloud-computing/01787,regulatory,Cloud Computing: Pricing & Demand update for United States,Trade publication,2026-07-15,96,73
src-01788,req-0344,https://news.example/research/industrial-automation/01788,industry source,Industrial Automation: Pricing & Demand update for Southeast Asia,Company filing,2025-04-18,82,80
src-01789,req-0086,https://company.example/research/healthcare-technology/01789,news,Healthcare Technology: Market Size update for United Kingdom,Company filing,2026-04-06,74,90
src-01790,req-0376,https://regulator.example/research/fintech/01790,industry source,FinTech: Regulation update for Australia,Company filing,2026-05-06,67,80
src-01791,req-0080,https://regulator.example/research/logistics/01791,industry source,Logistics: Technology Adoption update for Europe,Financial press,2024-11-01,94,96
